row_id,domain,family,split,text,hard_negative_group,lexical_markers,notes
V3_1066,dialogue,quotes_dialogue,train,"""I checked the sample,"" Lena Ortiz said. ""It failed again at 2026-10-24.""

Control sentence: the neighboring hard-negative rows reuse several words, but the target family is the surface form named in `family`.",quotes_dialogue_vs_reported_speech,quotation marks;said;asked;colon dialogue;em dash,syntax/format family; hard negatives paraphrase the same exchange without quotes
V3_1067,dialogue,quotes_dialogue,dev,"Noah Kim: ""Can Lisbon ship the module today?""
Noah: ""Only if the review is signed.""

Control sentence: the neighboring hard-negative rows reuse several words, but the target family is the surface form named in `family`.",quotes_dialogue_vs_reported_speech,quotation marks;said;asked;colon dialogue;em dash,syntax/format family; hard negatives paraphrase the same exchange without quotes
V3_1068,dialogue,quotes_dialogue,dev,"""Wait,"" whispered Ava Rossi, ""the path says `lagos/widget`, not `widget`.""

Control sentence: the neighboring hard-negative rows reuse several words, but the target family is the surface form named in `family`.",quotes_dialogue_vs_reported_speech,quotation marks;said;asked;colon dialogue;em dash,syntax/format family; hard negatives paraphrase the same exchange without quotes
V3_1069,dialogue,quotes_dialogue,test,"""I checked the record,"" Samir Haddad said. ""It failed again at 2026-01-05.""

Control sentence: the neighboring hard-negative rows reuse several words, but the target family is the surface form named in `family`.",quotes_dialogue_vs_reported_speech,quotation marks;said;asked;colon dialogue;em dash,syntax/format family; hard negatives paraphrase the same exchange without quotes
V3_1070,dialogue,quotes_dialogue,test,"Nia Brooks: ""Can Nairobi ship the route today?""
Nia: ""Only if the review is signed.""

Control sentence: the neighboring hard-negative rows reuse several words, but the target family is the surface form named in `family`.",quotes_dialogue_vs_reported_speech,quotation marks;said;asked;colon dialogue;em dash,syntax/format family; hard negatives paraphrase the same exchange without quotes
V3_1071,dialogue,quotes_dialogue,train,"""Wait,"" whispered Maya Chen, ""the path says `berlin/sensor`, not `sensor`.""

Control sentence: the neighboring hard-negative rows reuse several words, but the target family is the surface form named in `family`.",quotes_dialogue_vs_reported_speech,quotation marks;said;asked;colon dialogue;em dash,syntax/format family; hard negatives paraphrase the same exchange without quotes
V3_1072,dialogue,quotes_dialogue,train,"""I checked the panel,"" Omar Patel said. ""It failed again at 2026-04-14.""

Control sentence: the neighboring hard-negative rows reuse several words, but the target family is the surface form named in `family`.",quotes_dialogue_vs_reported_speech,quotation marks;said;asked;colon dialogue;em dash,syntax/format family; hard negatives paraphrase the same exchange without quotes
V3_1073,dialogue,quotes_dialogue,train,"Iris Novak: ""Can Helsinki ship the packet today?""
Iris: ""Only if the review is signed.""

Control sentence: the neighboring hard-negative rows reuse several words, but the target family is the surface form named in `family`.",quotes_dialogue_vs_reported_speech,quotation marks;said;asked;colon dialogue;em dash,syntax/format family; hard negatives paraphrase the same exchange without quotes
V3_1074,dialogue,quotes_dialogue,train,"""Wait,"" whispered Diego Alvarez, ""the path says `seoul/invoice`, not `invoice`.""

Control sentence: the neighboring hard-negative rows reuse several words, but the target family is the surface form named in `family`.",quotes_dialogue_vs_reported_speech,quotation marks;said;asked;colon dialogue;em dash,syntax/format family; hard negatives paraphrase the same exchange without quotes
V3_1075,dialogue,quotes_dialogue,train,"""I checked the ticket,"" Priya Shah said. ""It failed again at 2026-07-23.""

Control sentence: the neighboring hard-negative rows reuse several words, but the target family is the surface form named in `family`.",quotes_dialogue_vs_reported_speech,quotation marks;said;asked;colon dialogue;em dash,syntax/format family; hard negatives paraphrase the same exchange without quotes
V3_1076,dialogue,quotes_dialogue,train,"Lena Ortiz: ""Can Cairo ship the sample today?""
Lena: ""Only if the review is signed.""

Control sentence: the neighboring hard-negative rows reuse several words, but the target family is the surface form named in `family`.",quotes_dialogue_vs_reported_speech,quotation marks;said;asked;colon dialogue;em dash,syntax/format family; hard negatives paraphrase the same exchange without quotes
V3_1077,dialogue,quotes_dialogue,dev,"""Wait,"" whispered Noah Kim, ""the path says `lisbon/module`, not `module`.""

Control sentence: the neighboring hard-negative rows reuse several words, but the target family is the surface form named in `family`.",quotes_dialogue_vs_reported_speech,quotation marks;said;asked;colon dialogue;em dash,syntax/format family; hard negatives paraphrase the same exchange without quotes
V3_1078,dialogue,quotes_dialogue,dev,"""I checked the widget,"" Ava Rossi said. ""It failed again at 2026-10-04.""

Control sentence: the neighboring hard-negative rows reuse several words, but the target family is the surface form named in `family`.",quotes_dialogue_vs_reported_speech,quotation marks;said;asked;colon dialogue;em dash,syntax/format family; hard negatives paraphrase the same exchange without quotes
V3_1079,dialogue,quotes_dialogue,test,"Samir Haddad: ""Can Toronto ship the record today?""
Samir: ""Only if the review is signed.""

Control sentence: the neighboring hard-negative rows reuse several words, but the target family is the surface form named in `family`.",quotes_dialogue_vs_reported_speech,quotation marks;said;asked;colon dialogue;em dash,syntax/format family; hard negatives paraphrase the same exchange without quotes
V3_1080,dialogue,quotes_dialogue,test,"""Wait,"" whispered Nia Brooks, ""the path says `nairobi/route`, not `route`.""

Control sentence: the neighboring hard-negative rows reuse several words, but the target family is the surface form named in `family`.",quotes_dialogue_vs_reported_speech,quotation marks;said;asked;colon dialogue;em dash,syntax/format family; hard negatives paraphrase the same exchange without quotes
V3_1081,emotion,sentiment_emotion,train,Maya Chen felt relieved and quietly happy when the sensor finally passed review.,sentiment_vs_weather_metaphor,happy;sad;angry;relieved;afraid;delighted,semantic/broad affect family; hard negatives are weather metaphor rows
V3_1082,emotion,sentiment_emotion,train,"The team was angry, then embarrassed, then delighted after Santiago fixed the mistake.",sentiment_vs_weather_metaphor,happy;sad;angry;relieved;afraid;delighted,semantic/broad affect family; hard negatives are weather metaphor rows
V3_1083,emotion,sentiment_emotion,train,"A nervous sadness lingered in the room, but hope returned when Iris Novak called.",sentiment_vs_weather_metaphor,happy;sad;angry;relieved;afraid;delighted,semantic/broad affect family; hard negatives are weather metaphor rows
V3_1084,emotion,sentiment_emotion,train,"Diego Alvarez felt relieved and quietly happy when the invoice finally passed review.

The same paragraph should not be labeled as a broad semantic domain just because it has topical words.",sentiment_vs_weather_metaphor,happy;sad;angry;relieved;afraid;delighted,semantic/broad affect family; hard negatives are weather metaphor rows
V3_1085,emotion,sentiment_emotion,train,"The team was angry, then embarrassed, then delighted after Osaka fixed the mistake.

The same paragraph should not be labeled as a broad semantic domain just because it has topical words.",sentiment_vs_weather_metaphor,happy;sad;angry;relieved;afraid;delighted,semantic/broad affect family; hard negatives are weather metaphor rows
V3_1086,emotion,sentiment_emotion,train,"A nervous sadness lingered in the room, but hope returned when Lena Ortiz called.

The same paragraph should not be labeled as a broad semantic domain just because it has topical words.",sentiment_vs_weather_metaphor,happy;sad;angry;relieved;afraid;delighted,semantic/broad affect family; hard negatives are weather metaphor rows
V3_1087,emotion,sentiment_emotion,dev,"Noah Kim felt relieved and quietly happy when the module finally passed review.

Control sentence: the neighboring hard-negative rows reuse several words, but the target family is the surface form named in `family`.",sentiment_vs_weather_metaphor,happy;sad;angry;relieved;afraid;delighted,semantic/broad affect family; hard negatives are weather metaphor rows
V3_1088,emotion,sentiment_emotion,dev,"The team was angry, then embarrassed, then delighted after Lagos fixed the mistake.

Control sentence: the neighboring hard-negative rows reuse several words, but the target family is the surface form named in `family`.",sentiment_vs_weather_metaphor,happy;sad;angry;relieved;afraid;delighted,semantic/broad affect family; hard negatives are weather metaphor rows
